MFI_ID	BIC	HOST	NAME	BOX	ADDRESS	POSTAL	CITY	CATEGORY	DOMICILE	HEAD_NAME	HEAD_ID	RESERVE	EXEMPT
DE03483	SIKBDE55XXX	DE	Saarländische Investitionskreditbank Aktiengesellschaft	10 27 22	Franz-Josef-Röder-Straße 17	66119	Saarbrücken	Credit Institution				Yes	No
DE00156	SOPPDEFFXXX	DE	Sal. Oppenheim jr. & Cie. AG & Co. Kommanditgesellschaft auf Aktien	102743	Unter Sachsenhausen 4	50667	Köln	Credit Institution				Yes	No
DE06194	NOLADE21SES	DE	Salzlandsparkasse	11 54	Lehrter Str. 15	39418	Staßfurt	Credit Institution				Yes	No
DE03293	GEZDDE31XXX	DE	Santander Consumer Bank Aktiengesellschaft	10 12 14	Santander-Platz 1	41061	Mönchengladbach	Credit Institution				Yes	No
DE05875	SEZDDEF1XXX	DE	Sberbank Europe AG Zweigniederlassung Deutschland		Gerbermühlenstraße 9	60594	Frankfurt am Main	Credit Institution	AT	Sberbank Europe AG	AT74000	Yes	No
DE03598	GENODES1SCA	DE	Scharnhauser Bank eG	2108	Raiffeisenstr. 2-4	73760	Ostfildern	Credit Institution				Yes	No
DE01756	SVVRDE21XXX	DE	Schleswiger Volksbank eG Volksbank Raiffeisenbank	2008	Friedrichstraße 57	24837	Schleswig	Credit Institution				Yes	No
DE02313	GENODEF1SBN	DE	Schrobenhausener Bank eG	11 66	Lenbachstraße 19 - 21	86529	Schrobenhausen	Credit Institution				Yes	No
DE05728		DE	Schroder & Co. Limited, Frankfurt Branch		Taunustor 1 (TaunusTurm)	60310	Frankfurt am Main	Credit Institution	GB	Schroder & Co Ltd	GB2282	Yes	No
DE00030	SCHWDESSTGT	DE	Schwäbische Bank Aktiengesellschaft	104642	Königstraße 28	70173	Stuttgart	Credit Institution				Yes	No
DE05848	SIBADEMMXXX	DE	Siemens Bank GmbH		Otto-Hahn-Ring 6	81739	München	Credit Institution				Yes	No
DE05778		DE	Skandinaviska Enskilda Banken AB (publ) Frankfurt Branch	11 16 52	Stephanstraße 14 - 16	60313	Frankfurt am Main	Credit Institution	SE	Skandinaviska Enskilda Banken AB	SE11102	Yes	No
DE05613	SOGEDEFFXXX	DE	Société Générale S.A.	101935	Neue Mainzer Straße 46 - 50 (Garden Tower)	60311	Frankfurt am Main	Credit Institution				Yes	No
DE05275	GENODED1AEG	DE	Spar- und Darlehnskasse Aegidienberg eG	6008	Aegidiusplatz 6	53604	Bad Honnef	Credit Institution				Yes	No
DE02723	GENODEM1HBY	DE	Spar- und Darlehnskasse Bockum-Hövel e.G.	4260	Berliner Straße 25	59075	Hamm, Westfalen	Credit Institution				Yes	No
DE05186	GENODEF1LAS	DE	Spar- und Darlehnskasse Börde Lamstedt-Hechthausen eG	1260	Kleine Str. 15	21769	Lamstedt	Credit Institution				Yes	No
DE05271	GENODED1AHO	DE	Spar- und Darlehnskasse Hoengen eG	21 04	Jülicher Straße 224	52477	Alsdorf, Rheinl	Credit Institution				Yes	No
DE02942	GENODEM1ANO	DE	Spar- und Darlehnskasse Oeventrop eG	6050	Oemberg 6	59823	Arnsberg	Credit Institution				Yes	No
DE02803	GENODEM1RKN	DE	Spar- und Darlehnskasse Reken e.G.	12 54	Hauptstraße 13	48734	Reken	Credit Institution				Yes	No
DE05022	GENODE51HSH	DE	Spar- und Darlehnskasse Stockhausen eG		Altefeldstraße 3	36358	Herbstein	Credit Institution				Yes	No
DE02524	GENODEF1FOY	DE	Spar- und Darlehnskasse eG		Kirchstr. 10	26169	Friesoythe	Credit Institution				Yes	No
DE04163	GENODE61BHT	DE	Spar- und Kreditbank Bühlertal eG		Hauptstr. 67	77830	Bühlertal	Credit Institution				Yes	No
DE04168	GENODE61DAC	DE	Spar- und Kreditbank Dauchingen eG		Vordere Str. 13	78083	Dauchingen	Credit Institution				Yes	No
DE01904	GENODE61EGG	DE	Spar- und Kreditbank Hardt eG	2 10	Friedrichstraße 35b	76344	Eggenstein-Leopoldshafen	Credit Institution				Yes	No
DE01917	GENODE61RHY	DE	Spar- und Kreditbank Rheinstetten eG	2165	Badener Str. 3	76287	Rheinstetten	Credit Institution				Yes	No
DE01665	GENODEM1BFG	DE	Spar- und Kreditbank des Bundes Freier evangelischer Gemeinden eG	4085	Goltenkamp 9	58452	Witten	Credit Institution				Yes	No
DE01884	GENODE61KA3	DE	Spar- und Kreditbank eG	5467	Lauterbergstr. 1	76137	Karlsruhe	Credit Institution				Yes	No
DE02675	GENODEF1HAA	DE	Spar- und Kreditbank eG		Bahnhofstr. 43	21714	Hammah, Niederelbe	Credit Institution				Yes	No
DE02365	GENODEF1GMD	DE	Spar-u.Kredit-Bank eG	1153	Steinweg 40	35285	Gemünden, Wohra	Credit Institution				Yes	No
DE01764	SPBKDE7AXXX	DE	Sparda-Bank Augsburg eG	102351	Prinzregentenstr. 23	86150	Augsburg	Credit Institution				Yes	No
DE01763	SBBWDESTXXX	DE	Sparda-Bank Baden-Württemberg eG	10 42 41	Am Hauptbahnhof 3	70173	Stuttgart	Credit Institution				Yes	No
DE06610	SPBKDEBBXXX	DE	Sparda-Bank Berlin eG		Storkower Straße 101 A	10407	Berlin	Credit Institution				Yes	No
DE01771	GENODEF1SY9	DE	Sparda-Bank Hannover eingetragene Genossenschaft	1705	Ernst-August-Platz 8	30159	Hannover	Credit Institution				Yes	No
DE01769	SPBKDEFFXXX	DE	Sparda-Bank Hessen eG	111732	Osloer Straße 2	60327	Frankfurt am Main	Credit Institution				Yes	No
DE01765	SPBKDEMMXXX	DE	Sparda-Bank München eingetragene Genossenschaft	20 18 51	Arnulfstraße 15	80335	München	Credit Institution				Yes	No
DE01774	SPBKDE88XXX	DE	Sparda-Bank Münster eG	6949	Joseph-König-Str. 3	48147	Münster, Westf.	Credit Institution				Yes	No
DE01767	SPBKDE77XXX	DE	Sparda-Bank Ostbayern eG	20 04 44	Bahnhofstraße 5	93047	Regensburg	Credit Institution				Yes	No
DE01776	GENODEF1S1Y	DE	Sparda-Bank Südwest eG	100553	Rhabanusstr. 1	55118	Mainz	Credit Institution				Yes	No
DE01772	SPBKDEDDXXX	DE	Sparda-Bank West eG	10 10 55	Ludwig-Erhard-Allee 15	40227	Düsseldorf	Credit Institution				Yes	No
DE00775	AACSDE33XXX	DE	Sparkasse Aachen	10 00	Friedrich-Wilhelm-Platz 1 - 4	52062	Aachen	Credit Institution				Yes	No
DE00453	BYLADEM1AIC	DE	Sparkasse Aichach-Schrobenhausen	11 20	Donauwörther Straße 9 - 13	86551	Aichach a d Paar	Credit Institution				Yes	No
DE00529	BYLADEM1ALG	DE	Sparkasse Allgäu	24 40	Königstraße 21	87435	Kempten (Allgäu)	Credit Institution				Yes	No
DE06264	HELADEF1ALT	DE	Sparkasse Altenburger Land	11 44	Wettinerstraße 1	04600	Altenburg, Thür	Credit Institution				Yes	No
DE06175	NOLADE21SAW	DE	Sparkasse Altmark West	82	Wallstr. 1	29410	Salzwedel, Hansestadt	Credit Institution				Yes	No
DE00558	BYLADEM1MDF	DE	Sparkasse Altötting-Mühldorf	1366	Katharinenplatz 17	84453	Mühldorf am Inn	Credit Institution				Yes	No
DE00457	BYLADEM1ABG	DE	Sparkasse Amberg-Sulzbach	1661	Marienstr. 10	92224	Amberg, Oberpf.	Credit Institution				Yes	No
DE00933	WELADED1ARN	DE	Sparkasse Arnsberg-Sundern	2620	Hauptstr. 10-12	59755	Arnsberg	Credit Institution				Yes	No
DE06242	HELADEF1ILK	DE	Sparkasse Arnstadt-Ilmenau	100553/100	An der Sparkasse 1-3	98693	Ilmenau	Credit Institution				Yes	No
DE00460	BYLADEM1ASA	DE	Sparkasse Aschaffenburg- Alzenau		Friedrichstraße 7	63739	Aschaffenburg	Credit Institution				Yes	No
DE00853	WELADED1ALK	DE	Sparkasse Attendorn-Lennestadt-Kirchhundem Zweckverbandssparkasse der Städte Attendorn und Lennestadt sowie der Gemeinde Kirchhundem	4 80	Kölner Straße 10	57439	Attendorn	Credit Institution				Yes	No
DE00742	BRLADE21ANO	DE	Sparkasse Aurich-Norden in Ostfriesland - Ostfriesische Sparkasse -	10 04 20	Neuer Weg 45-48	26506	Norden	Credit Institution				Yes	No
DE00639	HELADEF1HER	DE	Sparkasse Bad Hersfeld-Rotenburg	19 53	Dudenstraße 15	36251	Bad Hersfeld	Credit Institution				Yes	No
DE00464	BYLADEM1KIS	DE	Sparkasse Bad Kissingen	17 20	Von-Hessing-Straße 10	97688	Bad Kissingen	Credit Institution				Yes	No
DE00465	BYLADEM1NES	DE	Sparkasse Bad Neustadt a.d. Saale	14 20	Meininger Straße 31 - 37	97616	Bad Neustadt a.d. Saale	Credit Institution				Yes	No
DE00467	BYLADEM1WOR	DE	Sparkasse Bad Tölz-Wolfratshausen	1108	Bahnhofplatz 1	83646	Bad Tölz	Credit Institution				Yes	No
DE00334	SOLADES1BAD	DE	Sparkasse Baden-Baden Gaggenau	22 11	Sophienstr. 1	76530	Baden-Baden	Credit Institution				Yes	No
DE00469	BYLADEM1SKB	DE	Sparkasse Bamberg	100345	Carl-Meinelt-Str. 10	96050	Bamberg	Credit Institution				Yes	No
DE06152	WELADED1GZE	DE	Sparkasse Barnim	100442	Michaelisstr. 1	16225	Eberswalde	Credit Institution				Yes	No
DE00641	HELADEF1BAT	DE	Sparkasse Battenberg	1120	Hauptstr. 5	35088	Battenberg, Eder	Credit Institution				Yes	No
DE00471	BYLADEM1SBT	DE	Sparkasse Bayreuth		Opernstr. 12	95444	Bayreuth	Credit Institution				Yes	No
DE00788	WELADED1BEK	DE	Sparkasse Beckum-Wadersloh -Zweckverbandssparkasse der Stadt Beckum und der Gemeinde Wadersloh-	18 54	Weststr. 32	59269	Beckum	Credit Institution				Yes	No
DE00642	HELADEF1BEN	DE	Sparkasse Bensheim	1162	Bahnhofstr. 30-32	64625	Bensheim	Credit Institution				Yes	No
DE00466	BYLADEM1BGL	DE	Sparkasse Berchtesgadener Land	21 54	Bahnhofstr. 17	83435	Bad Reichenhall	Credit Institution				Yes	No
DE03956	SPBIDE3BXXX	DE	Sparkasse Bielefeld	10 26 73	Schweriner Straße 5	33605	Bielefeld	Credit Institution				Yes	No
DE00798	WELADED1BOC	DE	Sparkasse Bochum	102469	Dr.-Ruer-Platz	44787	Bochum	Credit Institution				Yes	No
DE05723	SOLADES1KNZ	DE	Sparkasse Bodensee	1880	Charlottenstr. 2	88045	Friedrichshafen	Credit Institution				Yes	No
DE00338	SOLADES1BND	DE	Sparkasse Bonndorf-Stühlingen	1140	Martinstr. 10	79848	Bonndorf	Credit Institution				Yes	No
DE00811	WELADED1BUB	DE	Sparkasse Burbach-Neunkirchen Zweckverbandssparkasse der Gemeinden Burbach und Neunkirchen	1160	Nassauische Str. 13	57299	Burbach, Siegerl.	Credit Institution				Yes	No
DE06206	NOLADE21BLK	DE	Sparkasse Burgenlandkreis	1414	Albrechtstr. 24	06712	Zeitz, Elster	Credit Institution				Yes	No
DE00343	SOLADES1BHL	DE	Sparkasse Bühl	1164	Eisenbahnstr. 18	77815	Bühl, Baden	Credit Institution				Yes	No
DE00709	NOLADE21CEL	DE	Sparkasse Celle	1144	Schloßplatz 10	29221	Celle	Credit Institution				Yes	No
DE06294	CHEKDE81XXX	DE	Sparkasse Chemnitz	9 25	Bahnhofstraße 51 (Moritzhof)	09111	Chemnitz, Sachs	Credit Institution				Yes	No
DE00481	BYLADEM1COB	DE	Sparkasse Coburg - Lichtenfels	32 54	Markt 2-3	96450	Coburg	Credit Institution				Yes	No
DE00482	BYLADEM1DAH	DE	Sparkasse Dachau		Sparkassenplatz 1	85221	Dachau	Credit Institution				Yes	No
DE00483	BYLADEM1DEG	DE	Sparkasse Deggendorf	1955	Oberer Stadtplatz 27	94469	Deggendorf	Credit Institution				Yes	No
DE00661	HELADEF1DIE	DE	Sparkasse Dieburg - Zweckverbandssparkasse -	11 60	St.-Péray-Straße 2 - 4	64823	Groß-Umstadt	Credit Institution				Yes	No
DE00646	HELADEF1DIL	DE	Sparkasse Dillenburg	11 64	Untertor 9	35683	Dillenburg	Credit Institution				Yes	No
DE00820	WELADED1DIN	DE	Sparkasse Dinslaken-Voerde-Hünxe	10 05 60	Friedrich-Ebert-Straße 31 - 37	46535	Dinslaken	Credit Institution				Yes	No
DE00487	BYLADEM1DON	DE	Sparkasse Donauwörth	1454	Reichsstr. 31/33	86609	Donauwörth	Credit Institution				Yes	No
DE01047	MALADE51ROK	DE	Sparkasse Donnersberg	1264	Damian-Kreichgauer-Str. 7	67806	Rockenhausen	Credit Institution				Yes	No
DE00821	DORTDE33PML	DE	Sparkasse Dortmund	105054	Freistuhl 2	44137	Dortmund	Credit Institution				Yes	No
DE00828	DUISDE33XXX	DE	Sparkasse Duisburg	101511	Königstr. 23-25	47051	Duisburg	Credit Institution				Yes	No
DE05717	SDUEDE33XXX	DE	Sparkasse Düren	10 24 63	Ecke Schenkelstraße/Zehnthofstraße	52349	Düren, Rheinl	Credit Institution				Yes	No
DE00493	BYLADEM1EIS	DE	Sparkasse Eichstätt	1345	Gabrielistr. 5	85072	Eichstätt, Bayern	Credit Institution				Yes	No
DE00716	NOLADE21EIN	DE	Sparkasse Einbeck	17 35	Marktplatz 16-18	37574	Einbeck	Credit Institution				Yes	No
DE06165	WELADED1EES	DE	Sparkasse Elbe-Elster	12 20	Berliner Straße 43	03238	Finsterwalde	Credit Institution				Yes	No
DE01075	NOLADE21ELH	DE	Sparkasse Elmshorn	9 63	Königstraße 21	25335	Elmshorn	Credit Institution				Yes	No
DE00694	NOLADE21EMS	DE	Sparkasse Emsland	1455	Obergerichtsstr. 22	49716	Meppen	Credit Institution				Yes	No
DE00351	SOLADES1ENG	DE	Sparkasse Engen-Gottmadingen	1240	Bahnhofstr. 1	78234	Engen	Credit Institution				Yes	No
DE00831	WELADED1ENE	DE	Sparkasse Ennepetal-Breckerfeld	1542	Voerder Str. 79-83	58256	Ennepetal	Credit Institution				Yes	No
DE00834	WELADED1ERW	DE	Sparkasse Erwitte-Anröchte	11 04	Lippstädter Str. 5/7	59597	Erwitte	Credit Institution				Yes	No
DE00839	WELADED1FTR	DE	Sparkasse Finnentrop	180	Bamenohler Str. 252	57413	Finnentrop	Credit Institution				Yes	No
DE00499	BYLADEM1FOR	DE	Sparkasse Forchheim	69	Klosterstraße 14	91301	Forchheim, Oberfr.	Credit Institution				Yes	No
DE00356	FRSPDE66XXX	DE	Sparkasse Freiburg - Nördlicher Breisgau	1170	Kaiser-Joseph-Str. 186-190	79098	Freiburg im Breisgau	Credit Institution				Yes	No
DE00500	BYLADEM1FSI	DE	Sparkasse Freising	1842	Untere Hauptstr. 29	85354	Freising, Oberbay	Credit Institution				Yes	No
DE00501	BYLADEM1FRG	DE	Sparkasse Freyung-Grafenau	1152	Passauer Str. 8	94078	Freyung	Credit Institution				Yes	No
DE00843	WELADED1FRN	DE	Sparkasse Fröndenberg	1464	Im Stift 12	58730	Fröndenberg	Credit Institution				Yes	No
DE00655	HELADEF1FDS	DE	Sparkasse Fulda		Buttermarkt 2-6	36037	Fulda	Credit Institution				Yes	No
DE00503	BYLADEM1FFB	DE	Sparkasse Fürstenfeldbruck	13 61	Hauptstraße 8	82256	Fürstenfeldbruck	Credit Institution				Yes	No
DE00505	BYLADEM1SFU	DE	Sparkasse Fürth	25 32	Maxstraße 32	90762	Fürth, Bay	Credit Institution				Yes	No
DE00361	SOLADES1GEB	DE	Sparkasse Gengenbach	1127	Hauptstr. 29	77723	Gengenbach	Credit Institution				Yes	No
DE06237	HELADEF1GER	DE	Sparkasse Gera-Greiz	13 61	Schloßstraße 11	07545	Gera	Credit Institution				Yes	No
DE01026	MALADE51KAD	DE	Sparkasse Germersheim-Kandel	11 80	Gartenstraße 3	76870	Kandel, Pfalz	Credit Institution				Yes	No
DE00847	WELADED1GES	DE	Sparkasse Geseke	1443	Bachstr. 35	59590	Geseke	Credit Institution				Yes	No
DE00658	SKGIDE5FKTO	DE	Sparkasse Gießen	11 02 49	Johannesstraße 3	35390	Gießen, Lahn	Credit Institution				Yes	No
DE00718	NOLADE21GFW	DE	Sparkasse Gifhorn-Wolfsburg	1329	Schloßplatz 3	38518	Gifhorn	Credit Institution				Yes	No
DE00756	NOLADE21GSL	DE	Sparkasse Goslar/Harz	33 72	Rammelsberger Straße 2	38640	Goslar	Credit Institution				Yes	No
DE00854	WELADED1GRO	DE	Sparkasse Gronau		Johann-Christian-Eberle-Platz 1	48599	Gronau, Westf.	Credit Institution				Yes	No
DE00662	HELADEF1GRU	DE	Sparkasse Grünberg	1155	Gießener Str. 8	35305	Grünberg, Hessen	Credit Institution				Yes	No
DE00856	WELADED1GMB	DE	Sparkasse Gummersbach-Bergneustadt	100863	Hindenburgstr. 4-8	51643	Gummersbach	Credit Institution				Yes	No
DE00720	NOLADE21GOE	DE	Sparkasse Göttingen	2442	Weender Str. 13/15	37073	Göttingen	Credit Institution				Yes	No
DE00512	BYLADEM1GZK	DE	Sparkasse Günzburg-Krumbach	1462	An der Kapuzinermauer 2	89312	Günzburg	Credit Institution				Yes	No
DE00855	WELADED1GTL	DE	Sparkasse Gütersloh Zweckverbandssparkasse der Stadt und des Kreises Gütersloh	30 51	Konrad-Adenauer-Platz 1	33330	Gütersloh	Credit Institution				Yes	No
DE00858	WELADE3HXXX	DE	Sparkasse Hagen	42 45	Sparkassen-Karree 1	58095	Hagen, Westf.	Credit Institution				Yes	No
DE00863	WELADED1HAM	DE	Sparkasse Hamm		Weststr. 5 - 7	59065	Hamm, Westf.	Credit Institution				Yes	No
DE03943	SOLADES1KEL	DE	Sparkasse Hanauerland	1520	Hauptstr. 88	77694	Kehl	Credit Institution				Yes	No
DE00724	SPKHDE2HXXX	DE	Sparkasse Hannover	1 45	Aegidientorplatz 1	30159	Hannover	Credit Institution				Yes	No
DE00327	NOLADE21HAM	DE	Sparkasse Harburg-Buxtehude	900555	Sand 2	21073	Hamburg	Credit Institution				Yes	No
DE03942	SOLADES1HAL	DE	Sparkasse Haslach-Zell	1153	Hauptstr. 12	77716	Haslach	Credit Institution				Yes	No
DE00864	WELADED1HTG	DE	Sparkasse Hattingen	800405	Roonstr. 1	45525	Hattingen, Ruhr	Credit Institution				Yes	No
DE00367	SOLADES1HDB	DE	Sparkasse Heidelberg	10 14 60	Kurfürstenanlage 10-12	69115	Heidelberg	Credit Institution				Yes	No
DE01103	NOLADE21WEB	DE	Sparkasse Hennstedt-Wesselburen		Am Markt 14	25764	Wesselburen	Credit Institution				Yes	No
DE05744	WELADED1VEL	DE	Sparkasse Hilden Ratingen Velbert		Friedrichstr. 181	42551	Velbert	Credit Institution				Yes	No
DE00729	NOLADE21HIK	DE	Sparkasse Hildesheim	10 08 52	Rathausstr. 21 - 23	31134	Hildesheim	Credit Institution				Yes	No
DE00607	BYLADEM1HOF	DE	Sparkasse Hochfranken	1560	Schillerstraße 3	95100	Selb	Credit Institution				Yes	No
DE00444	SKHRDE6WXXX	DE	Sparkasse Hochrhein	1755	Bismarckstr. 7	79761	Waldshut-Tiengen	Credit Institution				Yes	No
DE00807	WELADED1HSL	DE	Sparkasse Hochsauerland	14 40	Am Markt 4	59929	Brilon	Credit Institution				Yes	No
DE03945	SOLADES1HSW	DE	Sparkasse Hochschwarzwald	1120	Hauptstr. 5	79199	Kirchzarten	Credit Institution				Yes	No
DE03949	SOLADES1KUN	DE	Sparkasse Hohenlohekreis	1164	Konsul-Uebele-Str. 11	74653	Künzelsau	Credit Institution				Yes	No
DE04000	NOLADE21HWS	DE	Sparkasse Hohenwestedt		Lindenstraße 32	24594	Hohenwestedt	Credit Institution				Yes	No
DE01076	NOLADE21HOL	DE	Sparkasse Holstein	2 40	Am Rosengarten 3	23701	Eutin	Credit Institution				Yes	No
DE00524	BYLADEM1ING	DE	Sparkasse Ingolstadt	210865	Rathausplatz 6	85049	Ingolstadt, Donau	Credit Institution				Yes	No
DE06231	HELADEF1JEN	DE	Sparkasse Jena-Saale-Holzland		Ludwig-Weimar-Gasse 5	07743	Jena	Credit Institution				Yes	No
DE06190	NOLADE21JEL	DE	Sparkasse Jerichower Land	20	Schartauer Str. 15	39288	Burg bei Magdeburg	Credit Institution				Yes	No
DE00374	KARSDE66XXX	DE	Sparkasse Karlsruhe Ettlingen	61 40	Kaiserstraße 223	76133	Karlsruhe, Baden	Credit Institution				Yes	No
DE00920	WELADED1KMZ	DE	Sparkasse Kierspe-Meinerzhagen Zweckverbandssparkasse der Städte Kierspe und Meinerzhagen		Zur Alten Post 2 - 4	58540	Meinerzhagen	Credit Institution				Yes	No
DE00895	WELADED1KLE	DE	Sparkasse Kleve	1555	Hagsche Str. 33	47533	Kleve, Niederrhein	Credit Institution				Yes	No
DE01028	MALADE51KOB	DE	Sparkasse Koblenz	201364	Bahnhofstraße 11	56068	Koblenz	Credit Institution				Yes	No
DE00341	BRUSDE66XXX	DE	Sparkasse Kraichgau-Bruchsal-Bretten-Sinsheim	3026	Friedrichsplatz 2	76646	Bruchsal	Credit Institution				Yes	No
DE00901	SPKRDE33XXX	DE	Sparkasse Krefeld - Zweckverbandssparkasse der Stadt Krefeld und des Kreises Viersen -	101965	Ostwall 155	47798	Krefeld	Credit Institution				Yes	No
DE00535	BYLADEM1KUB	DE	Sparkasse Kulmbach-Kronach	19 80	Fritz-Hornschuch-Straße 10	95326	Kulmbach	Credit Institution				Yes	No
DE00897	COLSDE33XXX	DE	Sparkasse KölnBonn	10 35 44	Hahnenstraße 57	50667	Köln	Credit Institution				Yes	No
DE00537	BYLADEM1LLD	DE	Sparkasse Landsberg-Dießen	101654	Hauptplatz 1 - 7	86899	Landsberg am Lech	Credit Institution				Yes	No
DE00538	BYLADEM1LAH	DE	Sparkasse Landshut	2760	Bischof-Sailer-Platz 431	84028	Landshut	Credit Institution				Yes	No
DE00685	HELADEF1SLS	DE	Sparkasse Langen-Seligenstadt	1153	Frankfurter Str. 137	63500	Seligenstadt	Credit Institution				Yes	No
DE00675	HELADEF1LAU	DE	Sparkasse Laubach-Hungen	1263	August-Krieger-Str. 19	35321	Laubach, Hessen	Credit Institution				Yes	No
DE00732	BRLADE21LER	DE	Sparkasse LeerWittmund	16 09	Mühlenstraße 93	26789	Leer (Ostfriesland)	Credit Institution				Yes	No
DE00907	WELADED1LEM	DE	Sparkasse Lemgo	720	Mittelstr. 73-79	32657	Lemgo	Credit Institution				Yes	No
DE00911	WELADEDLLEV	DE	Sparkasse Leverkusen	101220	Friedrich-Ebert-Str. 39	51373	Leverkusen	Credit Institution				Yes	No
DE00912	WELADED1LIP	DE	Sparkasse Lippstadt	25 20	Spielplatzstraße 10	59555	Lippstadt	Credit Institution				Yes	No
DE00386	SKLODE66XXX	DE	Sparkasse Lörrach-Rheinfelden	1220	Haagener Straße 2	79539	Lörrach	Credit Institution				Yes	No
DE00862	WELADED1LSD	DE	Sparkasse Lüdenscheid - Zweckverbandssparkasse im Märkischen Kreis -	2560	Sauerfelder Straße 7 - 11	58511	Lüdenscheid	Credit Institution				Yes	No
DE00735	NOLADE21LBG	DE	Sparkasse Lüneburg	1980	An der Münze 4-6	21335	Lüneburg	Credit Institution				Yes	No
DE00917	WELADED1LUN	DE	Sparkasse Lünen, Zweckverbandssparkasse der Städte Lünen und Selm		Graf-Adolf-Straße 39	44532	Lünen	Credit Institution				Yes	No
DE00634	BYLADEM1SWU	DE	Sparkasse Mainfranken Würzburg	11 08 53	Hofstraße 9	97070	Würzburg	Credit Institution				Yes	No
DE01038	MALADE51MNZ	DE	Sparkasse Mainz	3840	Bahnhofstraße 1	55116	Mainz	Credit Institution				Yes	No
DE06195	NOLADE21EIL	DE	Sparkasse Mansfeld-Südharz	1418	Markt 2-4	06295	Lutherstadt Eisleben	Credit Institution				Yes	No
DE00678	HELADEF1MAR	DE	Sparkasse Marburg-Biedenkopf	2109	Universitätsstr. 10	35037	Marburg	Credit Institution				Yes	No
DE03493	SOLADES1MGL	DE	Sparkasse Markgräflerland	1264	Werderstraße 42-44	79379	Müllheim	Credit Institution				Yes	No
DE06107	NOLADE21WIS	DE	Sparkasse Mecklenburg-Nordwest	11 01	Mecklenburger Straße 9	23966	Wismar, Meckl	Credit Institution				Yes	No
DE06117	NOLADE21LWL	DE	Sparkasse Mecklenburg-Schwerin	11 01 52	Marienplatz 9	19053	Schwerin	Credit Institution				Yes	No
DE06133	NOLADE21MST	DE	Sparkasse Mecklenburg-Strelitz	1347	Strelitzer Str. 27	17235	Neustrelitz	Credit Institution				Yes	No
DE06253	SOLADES1MEI	DE	Sparkasse Meißen	20 01 59	Hauptstraße 70	01587	Riesa	Credit Institution				Yes	No
DE00553	BYLADEM1MLM	DE	Sparkasse Memmingen-Lindau-Mindelheim	1852	St.-Josefs-Kirchplatz 6-8	87700	Memmingen	Credit Institution				Yes	No
DE01060	MERZDE55XXX	DE	Sparkasse Merzig-Wadern	100045	Schankstr. 7	66663	Merzig	Credit Institution				Yes	No
DE00922	WELADED1MES	DE	Sparkasse Meschede, Zweckverbandssparkasse der Stadt Meschede und der Gemeinde Eslohe (Sauerland)	16 63	Winziger Platz 6	59872	Meschede	Credit Institution				Yes	No
DE00573	BYLADEM1MIL	DE	Sparkasse Miltenberg-Obernburg	1540	Mainstr. 15	63897	Miltenberg	Credit Institution				Yes	No
DE00923	WELADED1MIN	DE	Sparkasse Minden-Lübbecke Zweckverbandssparkasse des Kreises Minden-Lübbecke und der Städte Minden und Petershagen	2560	Königswall 2	32423	Minden, Westf.	Credit Institution				Yes	No
DE00601	BYLADEM1SRS	DE	Sparkasse Mittelfranken-Süd	1461	Westring 38	91154	Roth, Mittelfr.	Credit Institution				Yes	No
DE01115	NOLADE21RDB	DE	Sparkasse Mittelholstein Aktiengesellschaft	2 10	Röhlingsplatz 1	24768	Rendsburg	Credit Institution				Yes	No
DE01014	MALADE51BKS	DE	Sparkasse Mittelmosel - Eifel Mosel Hunsrück		Cusanusstr. 24a	54470	Bernkastel-Kues	Credit Institution				Yes	No
DE06289	WELADED1FGX	DE	Sparkasse Mittelsachsen	13 24	Poststraße 1a	09599	Freiberg, Sachsen	Credit Institution				Yes	No
DE06226	HELADEF1WEM	DE	Sparkasse Mittelthüringen	90 02 41	Anger 25/26	99084	Erfurt	Credit Institution				Yes	No
DE06267	SOLADES1GRM	DE	Sparkasse Muldental	12 63	Straße des Friedens 25	04668	Grimma	Credit Institution				Yes	No
DE00868	WELADED1HEM	DE	Sparkasse Märkisches Sauerland, Hemer - Menden	1665	Hauptstraße 206	58675	Hemer	Credit Institution				Yes	No
DE00930	SPMHDE3EXXX	DE	Sparkasse Mülheim an der Ruhr	10 19 51	Berliner Platz 1	45466	Mülheim an der Ruhr	Credit Institution				Yes	No
DE00932	WELADED1MST	DE	Sparkasse Münsterland Ost	5920	Weseler Str. 230	48151	Münster, Westf.	Credit Institution				Yes	No
DE00392	SOLADES1MOS	DE	Sparkasse Neckartal-Odenwald	1661	Hauptstr. 5	74821	Mosbach	Credit Institution				Yes	No
DE00569	BYLADEM1NUL	DE	Sparkasse Neu-Ulm-Illertissen	1640	Insel 13	89231	Neu-Ulm	Credit Institution				Yes	No
DE06134	NOLADE21NBS	DE	Sparkasse Neubrandenburg-Demmin	11 01 61	Platanenstraße 11	17033	Neubrandenburg	Credit Institution				Yes	No
DE00564	BYLADEM1NEB	DE	Sparkasse Neuburg-Rain	17 60	Theresienstr. B 186	86633	Neuburg a.d. Donau	Credit Institution				Yes	No
DE00565	BYLADEM1NMA	DE	Sparkasse Neumarkt i.d. OPf.-Parsberg	1327	Obere Marktstr. 52	92318	Neumarkt, Oberpf.	Credit Institution				Yes	No
DE01061	SALADE51NKS	DE	Sparkasse Neunkirchen	1211	Hammergraben 5	66538	Neunkirchen, Saar	Credit Institution				Yes	No
