70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Herrsching a. Ammersee	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Tutzing	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Wolfratshausen	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Unterhaching	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Sauerlach	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Holzkirchen, Oberbay	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Germering, Oberbay	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Olching	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Ottobrunn	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Ebersberg, Oberbay	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Unterschleißheim	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Grünwald, Kr München	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Taufkirchen, Kr München	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Grafing b. München	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Erding	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Vaterstetten	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Neufahrn b. Freising	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Geretsried	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Unterföhring	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Puchheim, Oberbay	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Kirchheim b. München	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Dachau	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Gilching	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Markt Schwaben	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Garching b. München	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Ismaning	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Kirchseeon	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Gröbenzell	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70020270	Bayerische Hypo- und Vereinsbank AG - HVB	Deisenhofen b München	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70021180	Bayerische Hypo- und Vereinsbank AG - HVB	Freising, Oberbay	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70025175	Bayerische Hypo- und Vereinsbank AG - HVB	Bad Tölz	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70025175	Bayerische Hypo- und Vereinsbank AG - HVB	Kochel a. See	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70025175	Bayerische Hypo- und Vereinsbank AG - HVB	Lenggries	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70025175	Bayerische Hypo- und Vereinsbank AG - HVB	Penzberg	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70320090	Bayerische Hypo- und Vereinsbank AG - HVB	Garmisch-Partenkirchen	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70320090	Bayerische Hypo- und Vereinsbank AG - HVB	Grainau	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70320090	Bayerische Hypo- und Vereinsbank AG - HVB	Mittenwald	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70320090	Bayerische Hypo- und Vereinsbank AG - HVB	Oberammergau	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70321194	Bayerische Hypo- und Vereinsbank AG - HVB	Weilheim i. OB	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
70322192	Bayerische Hypo- und Vereinsbank AG - HVB	Murnau a. Staffelsee	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71020072	Bayerische Hypo- und Vereinsbank AG - HVB	Bad Reichenhall	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71020072	Bayerische Hypo- und Vereinsbank AG - HVB	Freilassing	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71020072	Bayerische Hypo- und Vereinsbank AG - HVB	Laufen, Salzach	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71020072	Bayerische Hypo- und Vereinsbank AG - HVB	Teisendorf	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71020072	Bayerische Hypo- und Vereinsbank AG - HVB	Berchtesgaden	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71021270	Bayerische Hypo- und Vereinsbank AG - HVB	Neuötting	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71021270	Bayerische Hypo- und Vereinsbank AG - HVB	Altötting	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71021270	Bayerische Hypo- und Vereinsbank AG - HVB	Burgkirchen a d Alz	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71021270	Bayerische Hypo- und Vereinsbank AG - HVB	Tittmoning	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71021270	Bayerische Hypo- und Vereinsbank AG - HVB	Eggenfelden	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71022182	Bayerische Hypo- und Vereinsbank AG - HVB	Traunstein, Oberbay	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71022182	Bayerische Hypo- und Vereinsbank AG - HVB	Marquartstein	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71022182	Bayerische Hypo- und Vereinsbank AG - HVB	Trostberg	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71022182	Bayerische Hypo- und Vereinsbank AG - HVB	Waging a. See	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71022182	Bayerische Hypo- und Vereinsbank AG - HVB	Traunreut	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71023173	Bayerische Hypo- und Vereinsbank AG - HVB	Burghausen, Salzach	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71120077	Bayerische Hypo- und Vereinsbank AG - HVB	Rosenheim, Oberbay	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71120077	Bayerische Hypo- und Vereinsbank AG - HVB	Brannenburg	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71120077	Bayerische Hypo- und Vereinsbank AG - HVB	Bad Aibling	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71120077	Bayerische Hypo- und Vereinsbank AG - HVB	Miesbach	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71120077	Bayerische Hypo- und Vereinsbank AG - HVB	Prien a. Chiemsee	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71120077	Bayerische Hypo- und Vereinsbank AG - HVB	Wasserburg a. Inn	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
71120077	Bayerische Hypo- und Vereinsbank AG - HVB	Kolbermoor	3.0	https://hbci-01.hypovereinsbank.de/bank/hbci
